treatment,session,id,period,player,partner,tokens,partnertokens,decisionlengthms,allocation1,allocation2,allocation3,allocation4,partnerallocation1,partnerallocation2,partnerallocation3,partnerallocation4,earnings1,earnings2,earnings3,earnings4,battle1value,battle2value,battle3value,battle4value,battle1location,battle2location,battle3location,battle4location,battle1color,battle2color,battle3color,battle4color,win1,win2,win3,win4
5,18,5189,3,9,7,160,200,23884,50,30,60,20,50,50,75,25,0,0,0,15,15,15,15,15,1,4,2,3,0,0,0,0,0,0,0,1
5,18,5189,4,9,7,160,200,14264,50,50,10,50,65,45,55,35,15,0,0,0,15,15,15,15,2,1,4,3,0,0,0,0,1,0,0,0
5,18,5189,5,9,2,160,200,12683,10,75,75,0,50,50,75,25,0,15,0,0,15,15,15,15,3,2,1,4,0,0,0,0,0,1,0,0
5,18,5189,6,9,4,160,200,17737,75,10,0,75,50,50,50,50,0,0,0,0,15,15,15,15,3,2,1,4,0,0,0,0,0,0,0,0
5,18,5189,7,9,5,160,200,11216,40,0,100,20,95,10,5,90,0,0,15,0,15,15,15,15,2,3,1,4,0,0,0,0,0,0,1,0
5,18,5189,8,9,6,160,200,6380,90,70,0,0,50,50,50,50,15,0,0,0,15,15,15,15,4,1,3,2,0,0,0,0,1,0,0,0
5,18,5189,9,9,7,160,200,5975,0,100,60,0,60,80,20,40,0,0,15,0,15,15,15,15,2,3,4,1,0,0,0,0,0,0,1,0
5,18,5189,10,9,5,160,200,5756,100,60,0,0,100,2,3,95,15,15,0,0,15,15,15,15,3,1,4,2,0,0,0,0,1,1,0,0
5,18,5189,11,9,7,160,200,9001,40,40,40,40,80,20,55,45,0,0,15,0,15,15,15,15,1,4,3,2,0,0,0,0,0,0,1,0
5,18,5189,12,9,5,160,200,10078,80,0,60,20,100,3,2,95,0,0,0,0,15,15,15,15,2,1,4,3,0,0,0,0,0,0,0,0
5,18,5189,13,9,4,160,200,11419,5,5,70,80,50,50,50,50,0,0,0,15,15,15,15,15,1,4,2,3,0,0,0,0,0,0,0,1
5,18,5189,14,9,7,160,200,10421,5,5,80,70,60,60,30,50,0,0,15,15,15,15,15,15,2,3,1,4,0,0,0,0,0,0,1,1
5,18,5189,15,9,1,160,200,12137,79,1,1,79,25,50,100,25,15,0,0,15,15,15,15,15,3,4,1,2,0,0,0,0,1,0,0,1
5,18,5189,16,9,7,160,200,10686,79,79,1,1,35,65,45,55,0,0,0,0,15,15,15,15,3,2,1,4,0,0,0,0,0,0,0,0
5,18,5189,17,9,3,160,200,4696,40,40,40,40,50,50,50,50,0,0,15,0,15,15,15,15,4,1,2,3,0,0,0,0,0,0,1,0
5,18,5189,18,9,1,160,200,10826,50,30,30,50,20,60,100,20,15,15,0,15,15,15,15,15,3,4,1,2,0,0,0,0,1,1,0,1
5,18,5189,19,9,3,160,200,9750,30,50,50,30,50,50,50,50,0,0,15,0,15,15,15,15,1,3,2,4,0,0,0,0,0,0,1,0
5,18,5189,20,9,8,160,200,11996,75,5,5,75,55,45,55,45,15,0,0,15,15,15,15,15,2,1,4,3,0,0,0,0,1,0,0,1
5,18,51810,1,10,1,160,200,11310,35,70,40,15,70,70,60,0,0,0,0,15,15,15,15,15,4,2,1,3,0,0,0,0,0,0,0,1
5,18,51810,2,10,6,160,200,43664,20,80,40,20,70,50,40,40,0,15,15,15,15,15,15,15,4,1,2,3,0,0,0,0,0,1,1,1
5,18,51810,3,10,3,160,200,46586,25,30,65,40,50,50,50,50,0,0,15,0,15,15,15,15,4,2,3,1,0,0,0,0,0,0,1,0
5,18,51810,4,10,1,160,200,44854,25,30,40,65,1,69,60,70,0,0,0,0,15,15,15,15,3,2,4,1,0,0,0,0,0,0,0,0
5,18,51810,5,10,1,160,200,27316,5,70,40,45,69,60,70,1,0,15,15,15,15,15,15,15,4,3,2,1,0,0,0,0,0,1,1,1
5,18,51810,6,10,1,160,200,18361,40,70,45,5,1,60,69,70,15,15,15,0,15,15,15,15,4,2,3,1,0,0,0,0,1,1,1,0
5,18,51810,7,10,8,160,200,14742,70,45,40,5,50,50,50,50,15,15,0,15,15,15,15,15,2,3,1,4,0,0,0,0,1,1,0,1
5,18,51810,8,10,8,160,200,12648,40,70,5,45,55,45,45,55,15,15,15,15,15,15,15,15,4,1,2,3,0,0,0,0,1,1,1,1
5,18,51810,9,10,4,160,200,16552,70,5,40,45,50,50,50,50,15,0,0,15,15,15,15,15,3,4,1,2,0,0,0,0,1,0,0,1
5,18,51810,10,10,1,160,200,13432,45,40,70,5,40,75,80,5,0,15,15,15,15,15,15,15,1,2,3,4,0,0,0,0,0,1,1,1
5,18,51810,11,10,2,160,200,10514,5,45,70,40,50,25,50,75,0,15,15,0,15,15,15,15,4,2,3,1,0,0,0,0,0,1,1,0
5,18,51810,12,10,3,160,200,17831,40,70,45,5,50,50,50,50,0,0,15,0,15,15,15,15,3,1,2,4,0,0,0,0,0,0,1,0
5,18,51810,13,10,2,160,200,13525,40,45,5,70,50,50,50,50,0,15,0,0,15,15,15,15,2,1,4,3,0,0,0,0,0,1,0,0
5,18,51810,14,10,8,160,200,23540,5,40,70,45,9,100,50,41,15,15,15,0,15,15,15,15,4,3,2,1,0,0,0,0,1,1,1,0
5,18,51810,15,10,6,160,200,11154,45,5,40,70,30,40,70,60,15,15,0,15,15,15,15,15,1,4,3,2,0,0,0,0,1,1,0,1
5,18,51810,16,10,8,160,200,17521,5,40,45,70,45,55,55,45,0,0,0,15,15,15,15,15,3,4,2,1,0,0,0,0,0,0,0,1
5,18,51810,17,10,8,160,200,20218,40,5,45,70,45,55,45,55,0,0,15,15,15,15,15,15,3,4,1,2,0,0,0,0,0,0,1,1
5,18,51810,18,10,8,160,200,13666,45,5,70,40,55,55,45,45,0,0,0,0,15,15,15,15,1,3,4,2,0,0,0,0,0,0,0,0
5,18,51810,19,10,2,160,200,12896,40,45,5,70,50,50,50,50,0,15,15,15,15,15,15,15,2,4,1,3,0,0,0,0,0,1,1,1
5,18,51810,20,10,5,160,200,17098,45,70,40,5,25,25,100,50,0,15,15,0,15,15,15,15,3,2,1,4,0,0,0,0,0,1,1,0
5,18,51811,1,11,8,160,200,5164,40,40,40,40,45.2,55.3,44.8,54.7,15,0,0,0,15,15,15,15,4,1,2,3,0,0,0,0,1,0,0,0
5,18,51811,2,11,5,160,200,37913,20,60,60,20,25,10,90,75,0,15,15,15,15,15,15,15,4,1,3,2,0,0,0,0,0,1,1,1
5,18,51811,3,11,5,160,200,13291,20,60,60,20,50,50,50,50,0,15,15,15,15,15,15,15,3,2,4,1,0,0,0,0,0,1,1,1
5,18,51811,4,11,3,160,200,19874,60,10,60,30,50,50,50,50,15,0,0,15,15,15,15,15,1,3,4,2,0,0,0,0,1,0,0,1
5,18,51811,5,11,6,160,200,27341,10,30,60,60,30,60,80,30,0,15,0,15,15,15,15,15,3,4,1,2,0,0,0,0,0,1,0,1
5,18,51811,6,11,7,160,200,10920,20,20,60,60,40,35,90,35,15,0,0,15,15,15,15,15,4,1,3,2,0,0,0,0,1,0,0,1
5,18,51811,7,11,1,160,200,15460,60,20,60,20,55,5,70,70,15,15,0,0,15,15,15,15,1,3,4,2,0,0,0,0,1,1,0,0
5,18,51811,8,11,7,160,200,20311,50,30,30,50,30,50,70,50,15,0,0,0,15,15,15,15,3,2,4,1,0,0,0,0,1,0,0,0
5,18,51811,9,11,3,160,200,14890,20,60,20,60,50,50,50,50,0,15,0,0,15,15,15,15,2,4,3,1,0,0,0,0,0,1,0,0
5,18,51811,10,11,6,160,200,23400,60,15,15,70,30,40,30,100,15,0,15,0,15,15,15,15,4,1,2,3,0,0,0,0,1,0,1,0
5,18,51811,11,11,1,160,200,16676,60,70,15,15,70,20,40,70,0,15,0,15,15,15,15,15,3,4,1,2,0,0,0,0,0,1,0,1
5,18,51811,12,11,6,160,200,8627,40,40,40,40,60,60,20,60,15,0,15,15,15,15,15,15,4,2,1,3,0,0,0,0,1,0,1,1
5,18,51811,13,11,5,160,200,10296,40,40,40,40,2,3,100,95,15,15,0,15,15,15,15,15,2,3,1,4,0,0,0,0,1,1,0,1
5,18,51811,14,11,3,160,200,5522,40,40,40,40,60,40,60,40,15,0,0,0,15,15,15,15,4,1,3,2,0,0,0,0,1,0,0,0
5,18,51811,15,11,3,160,200,7925,40,40,40,40,40,60,60,40,15,0,15,0,15,15,15,15,1,2,3,4,0,0,0,0,1,0,1,0
5,18,51811,16,11,6,160,200,7738,40,40,40,40,30,30,70,70,0,15,0,0,15,15,15,15,4,3,2,1,0,0,0,0,0,1,0,0
5,18,51811,17,11,2,160,200,23415,30,30,50,50,25,100,25,50,0,0,0,15,15,15,15,15,2,1,3,4,0,0,0,0,0,0,0,1
5,18,51811,18,11,5,160,200,14009,40,40,40,40,25,50,25,100,15,0,0,0,15,15,15,15,1,2,4,3,0,0,0,0,1,0,0,0
5,18,51811,19,11,5,160,200,8132,60,20,60,20,25,50,25,100,15,15,15,0,15,15,15,15,3,1,2,4,0,0,0,0,1,1,1,0
5,18,51811,20,11,6,160,200,8491,20,20,60,60,20,80,80,20,0,0,0,0,15,15,15,15,3,4,2,1,0,0,0,0,0,0,0,0
5,18,51812,1,12,7,160,200,5070,40,40,40,40,50,50,50,50,0,15,0,0,15,15,15,15,2,3,4,1,0,0,0,0,0,1,0,0
5,18,51812,2,12,4,160,200,44803,40,30,30,60,50,50,50,50,15,0,15,15,15,15,15,15,1,3,2,4,0,0,0,0,1,0,1,1
5,18,51812,3,12,2,160,200,17332,30,30,50,50,50,50,75,25,0,0,0,15,15,15,15,15,3,4,2,1,0,0,0,0,0,0,0,1
5,18,51812,4,12,6,160,200,59342,40,40,20,60,50,50,50,50,0,0,0,15,15,15,15,15,1,2,3,4,0,0,0,0,0,0,0,1
5,18,51812,5,12,8,160,200,12558,40,40,40,40,55,55,45,45,15,0,0,15,15,15,15,15,3,1,4,2,0,0,0,0,1,0,0,1
5,18,51812,6,12,5,160,200,81379,40,60,40,20,50,50,50,50,15,15,0,15,15,15,15,15,1,3,4,2,0,0,0,0,1,1,0,1
5,18,51812,7,12,7,160,200,8081,20,60,40,40,50,50,60,40,0,15,0,15,15,15,15,15,4,3,1,2,0,0,0,0,0,1,0,1
5,18,51812,8,12,3,160,200,29406,40,20,40,60,50,50,50,50,15,15,0,0,15,15,15,15,1,3,2,4,0,0,0,0,1,1,0,0
5,18,51812,9,12,8,160,200,26551,30,50,30,50,75,15,75,35,0,15,0,0,15,15,15,15,1,3,2,4,0,0,0,0,0,1,0,0
5,18,51812,10,12,3,160,200,19874,60,60,20,20,50,50,50,50,15,15,0,15,15,15,15,15,1,2,3,4,0,0,0,0,1,1,0,1
5,18,51812,11,12,8,160,200,5210,40,40,40,40,50,50,45,55,0,15,15,15,15,15,15,15,2,1,3,4,0,0,0,0,0,1,1,1
5,18,51812,12,12,7,160,200,7909,40,40,40,40,75,75,25,25,0,0,15,15,15,15,15,15,1,3,2,4,0,0,0,0,0,0,1,1
5,18,51812,13,12,3,160,200,22146,40,30,30,60,50,50,50,50,15,0,0,15,15,15,15,15,1,4,2,3,0,0,0,0,1,0,0,1
5,18,51812,14,12,1,160,200,7800,40,40,40,40,100,25,50,25,0,0,0,0,15,15,15,15,1,4,2,3,0,0,0,0,0,0,0,0
5,18,51812,15,12,4,160,200,33228,100,20,20,20,50,50,50,50,15,0,15,15,15,15,15,15,1,3,4,2,0,0,0,0,1,0,1,1
5,18,51812,16,12,2,160,200,10546,40,40,40,40,50,50,50,50,0,0,0,15,15,15,15,15,1,4,3,2,0,0,0,0,0,0,0,1
5,18,51812,17,12,1,160,200,26068,20,100,10,30,20,20,60,100,15,15,0,0,15,15,15,15,4,2,1,3,0,0,0,0,1,1,0,0
5,18,51812,18,12,6,160,200,8705,30,30,70,30,70,30,30,70,0,0,0,0,15,15,15,15,3,1,2,4,0,0,0,0,0,0,0,0
5,18,51812,19,12,8,160,200,8596,40,40,40,40,55,55,45,45,0,15,15,15,15,15,15,15,2,3,4,1,0,0,0,0,0,1,1,1
5,18,51812,20,12,4,160,200,14508,30,45,55,30,50,50,50,50,15,0,0,15,15,15,15,15,3,2,1,4,0,0,0,0,1,0,0,1
5,18,51813,1,13,5,160,200,2668,40,40,40,40,75,25,75,25,0,0,15,15,15,15,15,15,2,3,4,1,0,0,0,0,0,0,1,1
5,18,51813,2,13,3,160,200,16458,50,30,30,50,75,25,25,75,0,15,0,15,15,15,15,15,4,1,2,3,0,0,0,0,0,1,0,1
5,18,51813,3,13,8,160,200,42728,75.5,30,24.5,30,45,55,45,55,0,0,0,0,15,15,15,15,2,1,4,3,0,0,0,0,0,0,0,0
5,18,51813,4,13,5,160,200,13931,45,30,45,40,75,25,75,25,0,0,15,15,15,15,15,15,3,1,2,4,0,0,0,0,0,0,1,1
5,18,51813,5,13,4,160,200,12964,40,45,45,30,40,30,100,30,0,0,15,15,15,15,15,15,3,1,4,2,0,0,0,0,0,0,1,1
5,18,51813,6,13,8,160,200,7472,40,40,40,40,30,70,70,30,15,15,15,15,15,15,15,15,3,4,1,2,0,0,0,0,1,1,1,1
5,18,51813,7,13,3,160,200,6642,40,40,40,40,50,50,50,50,15,0,0,15,15,15,15,15,2,3,1,4,0,0,0,0,1,0,0,1
5,18,51813,8,13,5,160,200,10031,40,40,40,40,10,95,5,90,15,0,15,15,15,15,15,15,4,1,2,3,0,0,0,0,1,0,1,1
5,18,51813,9,13,5,160,200,24227,45.5,34.5,35.5,44.5,10,90,5,95,15,0,15,0,15,15,15,15,3,2,1,4,0,0,0,0,1,0,1,0
5,18,51813,10,13,2,160,200,20374,40,45,40,35,50,50,50,50,0,15,0,0,15,15,15,15,2,1,4,3,0,0,0,0,0,1,0,0
5,18,51813,11,13,3,160,200,5819,40,40,40,40,60,40,40,60,0,0,0,15,15,15,15,15,4,1,3,2,0,0,0,0,0,0,0,1
5,18,51813,12,13,4,160,200,8811,40,40,40,40,50,50,50,50,15,0,0,0,15,15,15,15,2,4,1,3,0,0,0,0,1,0,0,0
5,18,51813,13,13,7,160,200,39773,20,60,60,20,50,60,60,30,0,15,0,0,15,15,15,15,4,3,2,1,0,0,0,0,0,1,0,0
5,18,51813,14,13,6,160,200,11404,40,40,40,40,60,70,20,50,0,0,15,0,15,15,15,15,3,2,1,4,0,0,0,0,0,0,1,0
5,18,51813,15,13,8,160,200,4009,40,40,40,40,45,55,45,55,0,15,0,15,15,15,15,15,2,3,4,1,0,0,0,0,0,1,0,1
5,18,51813,16,13,3,160,200,7987,40,40,40,40,50,50,50,50,15,15,15,15,15,15,15,15,4,2,3,1,0,0,0,0,1,1,1,1
5,18,51813,17,13,5,160,200,3838,40,40,40,40,25,50,100,25,15,15,0,15,15,15,15,15,1,2,3,4,0,0,0,0,1,1,0,1
5,18,51813,18,13,3,160,200,3728,40,40,40,40,50,50,50,50,0,0,0,0,15,15,15,15,4,1,3,2,0,0,0,0,0,0,0,0
5,18,51813,19,13,7,160,200,3916,40,40,40,40,40,80,30,50,15,0,15,0,15,15,15,15,2,4,3,1,0,0,0,0,1,0,1,0
5,18,51813,20,13,2,160,200,7909,20,100,20,20,50,50,50,50,0,15,0,15,15,15,15,15,1,4,2,3,0,0,0,0,0,1,0,1
5,18,51814,1,14,4,160,200,4758,60,30,20,50,1,39,80,80,15,0,15,15,15,15,15,15,4,2,1,3,0,0,0,0,1,0,1,1
5,18,51814,2,14,7,160,200,55938,30,30,45,55,30,60,60,50,0,0,0,15,15,15,15,15,3,4,2,1,0,0,0,0,0,0,0,1
5,18,51814,3,14,6,160,200,19204,10,50,50,50,60,0,70,70,0,15,0,15,15,15,15,15,1,4,3,2,0,0,0,0,0,1,0,1
5,18,51814,4,14,2,160,200,46176,50,70,0,40,50,50,50,50,15,15,0,0,15,15,15,15,2,4,1,3,0,0,0,0,1,1,0,0
5,18,51814,5,14,3,160,200,32245,40,60,40,20,50,50,50,50,0,15,0,0,15,15,15,15,3,2,1,4,0,0,0,0,0,1,0,0
5,18,51814,6,14,2,160,200,15257,40,40,40,40,50,50,50,50,0,0,15,0,15,15,15,15,3,2,1,4,0,0,0,0,0,0,1,0
5,18,51814,7,14,4,160,200,44413,35,45,45,35,50,50,50,50,0,0,0,15,15,15,15,15,4,3,2,1,0,0,0,0,0,0,0,1
5,18,51814,8,14,1,160,200,12932,40,40,40,40,70,70,5,55,0,0,15,0,15,15,15,15,4,1,2,3,0,0,0,0,0,0,1,0
5,18,51814,9,14,6,160,200,40186,39,1,50,70,70,30,70,30,0,0,15,15,15,15,15,15,4,1,3,2,0,0,0,0,0,0,1,1
5,18,51814,10,14,8,160,200,64490,60,15,10,75,50,100,14,36,0,0,15,15,15,15,15,15,3,4,1,2,0,0,0,0,0,0,1,1
5,18,51814,11,14,4,160,200,35490,40,20,10,90,50,50,50,50,0,0,0,0,15,15,15,15,1,4,2,3,0,0,0,0,0,0,0,0
5,18,51814,12,14,1,160,200,34648,15,35,35,75,2,60,70,68,15,0,15,15,15,15,15,15,2,1,3,4,0,0,0,0,1,0,1,1
5,18,51814,13,14,8,160,200,17066,15,75,35,35,50,50,50,50,0,15,15,15,15,15,15,15,4,1,3,2,0,0,0,0,0,1,1,1
5,18,51814,14,14,4,160,200,15085,35,15,75,35,50,50,50,50,15,0,15,0,15,15,15,15,4,2,1,3,0,0,0,0,1,0,1,0
5,18,51814,15,14,2,160,200,18907,35,75,15,35,50,50,50,50,15,0,0,15,15,15,15,15,1,4,3,2,0,0,0,0,1,0,0,1
5,18,51814,16,14,1,160,200,17737,40,75,10,35,25,90,25,60,15,15,15,15,15,15,15,15,4,3,1,2,0,0,0,0,1,1,1,1
5,18,51814,17,14,6,160,200,20077,10,40,75,35,50,50,50,50,0,0,0,0,15,15,15,15,4,1,3,2,0,0,0,0,0,0,0,0
5,18,51814,18,14,4,160,200,24118,15,75,35,35,50,50,50,50,0,15,15,0,15,15,15,15,1,3,4,2,0,0,0,0,0,1,1,0
5,18,51814,19,14,1,160,200,41730,25,50,75,10,69,60,70,1,0,0,15,0,15,15,15,15,4,2,1,3,0,0,0,0,0,0,1,0
5,18,51814,20,14,7,160,200,12199,50,10,75,25,40,65,55,40,15,0,15,15,15,15,15,15,1,2,4,3,0,0,0,0,1,0,1,1
5,18,51815,1,15,3,160,200,14664,60,45,20,35,50,50,50,50,0,0,0,0,15,15,15,15,3,4,2,1,0,0,0,0,0,0,0,0
5,18,51815,2,15,2,160,200,40123,50,20,50,40,50,50,50,50,0,0,15,15,15,15,15,15,2,3,1,4,0,0,0,0,0,0,1,1
5,18,51815,3,15,1,160,200,46406,70,30,20,40,0.1,69.8,70,60.1,15,0,0,0,15,15,15,15,3,2,4,1,0,0,0,0,1,0,0,0
5,18,51815,4,15,4,160,200,30576,30,100,20,10,55,50,55,40,15,15,15,0,15,15,15,15,2,4,3,1,0,0,0,0,1,1,1,0
5,18,51815,5,15,7,160,200,32557,110,35,5,10,40,50,60,50,15,15,0,0,15,15,15,15,3,4,1,2,0,0,0,0,1,1,0,0
5,18,51815,6,15,3,160,200,67440,27,35,75,23,40,60,60,40,15,0,15,15,15,15,15,15,3,2,4,1,0,0,0,0,1,0,1,1
5,18,51815,7,15,6,160,200,56066,11,39,95,15,60,30,50,60,0,15,15,0,15,15,15,15,2,3,4,1,0,0,0,0,0,1,1,0
5,18,51815,8,15,4,160,200,44643,12,29,100,19,50,50,50,50,15,0,15,0,15,15,15,15,4,1,3,2,0,0,0,0,1,0,1,0
5,18,51815,9,15,1,160,200,34148,35,9,105,11,75,40,5,80,15,0,15,0,15,15,15,15,2,4,1,3,0,0,0,0,1,0,1,0
5,18,51815,10,15,4,160,200,52354,60,19,51,30,50,50,50,50,15,0,0,15,15,15,15,15,1,4,3,2,0,0,0,0,1,0,0,1
5,18,51815,11,15,6,160,200,46738,29,87,35,9,60,40,30,70,0,15,15,0,15,15,15,15,2,1,3,4,0,0,0,0,0,1,1,0
5,18,51815,12,15,8,160,200,33197,20,25,110,5,55,41,55,49,0,15,15,0,15,15,15,15,1,2,3,4,0,0,0,0,0,1,1,0
5,18,51815,13,15,6,160,200,33836,21,45,35,59,50,50,50,50,15,0,0,0,15,15,15,15,2,3,1,4,0,0,0,0,1,0,0,0
5,18,51815,14,15,2,160,200,38080,60,55,25,20,50,75,50,25,15,0,0,0,15,15,15,15,2,4,1,3,0,0,0,0,1,0,0,0
5,18,51815,15,15,7,160,200,39212,55,25,55,25,60,35,45,60,15,0,0,0,15,15,15,15,4,3,2,1,0,0,0,0,1,0,0,0
5,18,51815,16,15,4,160,200,26005,40,40,40,40,50,50,50,50,0,0,15,15,15,15,15,15,1,4,3,2,0,0,0,0,0,0,1,1
5,18,51815,17,15,4,160,200,57190,70,70,10,10,50,50,50,50,15,15,0,0,15,15,15,15,1,2,3,4,0,0,0,0,1,1,0,0
5,18,51815,18,15,7,160,200,47705,60,75,5,20,40,50,50,60,15,0,0,15,15,15,15,15,3,4,2,1,0,0,0,0,1,0,0,1
5,18,51815,19,15,4,160,200,49530,53,53,53,1,50,50,50,50,0,15,0,0,15,15,15,15,1,3,2,4,0,0,0,0,0,1,0,0
5,18,51815,20,15,3,160,200,30623,40,40,40,40,50,50,50,50,15,15,0,15,15,15,15,15,4,1,2,3,0,0,0,0,1,1,0,1
5,18,51816,1,16,6,160,200,1123,45,30,25,60,65,40,40,55,0,0,15,0,15,15,15,15,3,2,1,4,0,0,0,0,0,0,1,0
5,18,51816,2,16,1,160,200,14898,60,40,45,15,60,70,70,0,15,0,0,15,15,15,15,15,4,2,3,1,0,0,0,0,1,0,0,1
5,18,51816,3,16,4,160,200,18720,30,55,15,60,50,50,50,50,0,15,0,15,15,15,15,15,3,1,2,4,0,0,0,0,0,1,0,1
5,18,51816,4,16,8,160,200,13213,15,45,70,30,45,55,45,55,15,0,15,15,15,15,15,15,1,4,2,3,0,0,0,0,1,0,1,1
5,18,51816,5,16,5,160,200,13946,45,30,60,25,90,10,10,90,0,15,15,15,15,15,15,15,4,2,1,3,0,0,0,0,0,1,1,1
5,18,51816,6,16,6,160,200,17800,40,60,15,45,70,20,60,50,0,0,0,15,15,15,15,15,3,1,4,2,0,0,0,0,0,0,0,1
5,18,51816,7,16,2,160,200,9438,60,55,30,15,50,50,50,50,0,15,15,0,15,15,15,15,4,3,2,1,0,0,0,0,0,1,1,0
5,18,51816,8,16,2,160,200,9407,45,30,70,15,50,25,50,75,0,0,0,0,15,15,15,15,4,2,1,3,0,0,0,0,0,0,0,0
5,18,51816,9,16,2,160,200,12059,60,45,25,30,75,25,50,50,0,0,15,0,15,15,15,15,1,2,4,3,0,0,0,0,0,0,1,0
5,18,51816,10,16,7,160,200,8752,40,45,15,60,35,25,40,100,15,0,0,0,15,15,15,15,4,2,1,3,0,0,0,0,1,0,0,0
5,18,51816,11,16,5,160,200,11435,55,60,30,15,100,3,95,2,0,15,0,15,15,15,15,15,2,1,3,4,0,0,0,0,0,1,0,1
5,18,51816,12,16,2,160,200,10514,45,30,15,70,50,30,20,100,15,15,0,0,15,15,15,15,4,1,2,3,0,0,0,0,1,1,0,0
5,18,51816,13,16,1,160,200,19952,60,30,45,25,50,50,50,50,0,15,15,0,15,15,15,15,4,1,2,3,0,0,0,0,0,1,1,0
5,18,51816,14,16,5,160,200,22636,15,45,60,40,3,95,2,100,15,0,15,15,15,15,15,15,1,4,3,2,0,0,0,0,1,0,1,1
5,18,51816,15,16,5,160,200,30857,60,30,15,55,95,5,5,95,15,15,0,15,15,15,15,15,2,4,1,3,0,0,0,0,1,1,0,1
5,18,51816,16,16,5,160,200,18938,45,30,15,70,100,25,25,50,0,15,0,15,15,15,15,15,4,1,3,2,0,0,0,0,0,1,0,1
5,18,51816,17,16,7,160,200,11279,55,30,60,15,45,55,35,65,0,0,15,15,15,15,15,15,3,2,1,4,0,0,0,0,0,0,1,1
5,18,51816,18,16,2,160,200,44194,15,60,40,45,45,30,65,60,15,15,0,15,15,15,15,15,4,2,1,3,0,0,0,0,1,1,0,1
5,18,51816,19,16,6,160,200,14336,40,15,45,60,50,50,50,50,15,0,0,0,15,15,15,15,2,3,4,1,0,0,0,0,1,0,0,0
5,18,51816,20,16,1,160,200,10951,15,60,40,45,69,70,60,1,0,0,0,15,15,15,15,15,4,2,1,3,0,0,0,0,0,0,0,1
4,19,7191,1,1,16,200,200,5881,20,60,60,60,55,49,48,48,0,0,0,15.5,13.5,15.5,15.5,15.5,3,1,2,4,0,0,0,0,0,0,0,1
4,19,7191,2,1,14,200,200,48142,35,55,55,55,55,55,35,55,13.5,15.5,15.5,0,13.5,15.5,15.5,15.5,3,4,2,1,0,0,0,0,1,1,1,0
4,19,7191,3,1,14,200,200,53290,20,75,30,75,35,55,55,55,13.5,15.5,0,15.5,13.5,15.5,15.5,15.5,1,2,3,4,0,0,0,0,1,1,0,1
4,19,7191,4,1,16,200,200,22232,50,50,50,50,5,65,65,65,13.5,15.5,0,15.5,13.5,15.5,15.5,15.5,3,4,2,1,0,0,0,0,1,1,0,1
4,19,7191,5,1,14,200,200,9968,50,50,50,50,1,95,95,9,13.5,15.5,0,15.5,13.5,15.5,15.5,15.5,4,3,2,1,0,0,0,0,1,1,0,1
4,19,7191,6,1,14,200,200,12995,50,50,50,50,1,95,9,95,13.5,0,15.5,0,13.5,15.5,15.5,15.5,4,1,2,3,0,0,0,0,1,0,1,0
4,19,7191,7,1,12,200,200,45062,50,50,50,50,52,42,46,60,13.5,0,15.5,0,13.5,15.5,15.5,15.5,3,2,4,1,0,0,0,0,1,0,1,0
4,19,7191,8,1,16,200,200,9828,50,50,50,50,20,30,75,75,13.5,0,15.5,0,13.5,15.5,15.5,15.5,3,1,4,2,0,0,0,0,1,0,1,0
4,19,7191,9,1,15,200,200,16739,50,50,50,50,50,40,60,50,13.5,0,15.5,0,13.5,15.5,15.5,15.5,4,1,3,2,0,0,0,0,1,0,1,0
4,19,7191,10,1,9,200,200,26876,5,65,65,65,50,50,50,50,0,0,15.5,15.5,13.5,15.5,15.5,15.5,3,1,4,2,0,0,0,0,0,0,1,1
4,19,7191,11,1,13,200,200,35506,2,66,66,66,50,50,50,50,0,0,0,15.5,13.5,15.5,15.5,15.5,2,1,3,4,0,0,0,0,0,0,0,1
4,19,7191,12,1,9,200,200,3916,50,50,50,50,50,50,50,50,0,0,0,0,13.5,15.5,15.5,15.5,3,4,1,2,0,0,0,0,0,0,0,0
4,19,7191,13,1,14,200,200,4399,50,50,50,50,2,66,66,66,13.5,15.5,15.5,0,13.5,15.5,15.5,15.5,1,4,3,2,0,0,0,0,1,1,1,0
4,19,7191,14,1,9,200,200,4025,50,50,50,50,50,50,50,50,13.5,0,0,0,13.5,15.5,15.5,15.5,1,2,3,4,0,0,0,0,1,0,0,0
4,19,7191,15,1,13,200,200,3791,50,50,50,50,50,50,50,50,13.5,15.5,15.5,0,13.5,15.5,15.5,15.5,2,3,4,1,0,0,0,0,1,1,1,0
4,19,7191,16,1,9,200,200,3214,50,50,50,50,50,50,50,50,13.5,0,15.5,15.5,13.5,15.5,15.5,15.5,2,1,4,3,0,0,0,0,1,0,1,1
4,19,7191,17,1,11,200,200,2075,50,50,50,50,45,60,45,50,13.5,0,0,0,13.5,15.5,15.5,15.5,4,1,3,2,0,0,0,0,1,0,0,0
4,19,7191,18,1,12,200,200,3635,50,50,50,50,10,20,80,90,13.5,0,0,0,13.5,15.5,15.5,15.5,4,3,2,1,0,0,0,0,1,0,0,0
4,19,7191,19,1,9,200,200,3604,50,50,50,50,50,50,50,50,13.5,15.5,0,15.5,13.5,15.5,15.5,15.5,2,4,1,3,0,0,0,0,1,1,0,1
4,19,7191,20,1,14,200,200,4103,50,50,50,50,20,60,60,60,13.5,0,15.5,0,13.5,15.5,15.5,15.5,4,3,2,1,0,0,0,0,1,0,1,0
