_indiv,_obs,_obsind,_session,altruism,couts_money_burning,discrim_society_bis,effort,employer,envy,highcost,highcostworker,highwage,lowcost,samegroupemployer,samegrouprank,samegroupworker,treatment_RankHet,treatment_RankHom,treatment_het,treatment_hom,treatment_rand,treatment_rank,unemployed,wage,wageingroupemployer,wageother_above,wageother_below,wageother_same,worker
89,2.0,12.0,4,0.025,0.0,0.0,0.0,0,0.4090909,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
89,3.0,12.0,4,0.025,0.0,0.0,0.0,0,0.4090909,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
89,4.0,12.0,4,0.025,0.0,0.0,0.0,0,0.4090909,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
89,5.0,12.0,4,0.025,0.0,0.0,0.0,0,0.4090909,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
89,6.0,12.0,4,0.025,0.0,0.0,0.0,0,0.4090909,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
89,7.0,12.0,4,0.025,0.0,0.0,0.0,0,0.4090909,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
90,1.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
90,2.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
90,3.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,1.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
90,4.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,1.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
90,5.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
90,6.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
90,7.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,1.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
90,8.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,1.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
90,9.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,0.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
90,10.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,0.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
90,11.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,1.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
90,12.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,1.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
90,13.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
90,14.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
90,15.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,1.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
90,16.0,12.0,4,0.025,0.0,0.0,1.0,0,0.4090909,0.0,,1.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
91,1.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
91,2.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
91,3.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
91,4.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
91,5.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
91,6.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
91,7.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
91,8.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
91,9.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
91,10.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
91,11.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
91,12.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
91,13.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
91,14.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
91,15.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
91,16.0,12.0,4,0.025,0.0,0.0,1.0,0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
92,1.0,12.0,4,0.525,0.0,0.0,0.0,1,0.02631579,0.0,,1.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,0
92,2.0,12.0,4,0.525,0.0,0.0,0.0,1,0.02631579,0.0,,1.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,0
92,3.0,12.0,4,0.525,0.0,0.0,0.0,1,0.02631579,0.0,,1.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,0
92,4.0,12.0,4,0.525,0.0,0.0,0.0,1,0.02631579,0.0,,1.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,0
92,5.0,12.0,4,0.525,0.0,0.0,0.0,1,0.02631579,0.0,,1.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,0
92,6.0,12.0,4,0.525,0.0,0.0,0.0,1,0.02631579,0.0,,1.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,0
93,1.0,12.0,4,0.025,0.0,0.0,0.0,0,0.26923078,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
93,2.0,12.0,4,0.025,0.0,0.0,0.0,0,0.26923078,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
93,3.0,12.0,4,0.025,0.0,0.0,0.0,0,0.26923078,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
93,4.0,12.0,4,0.025,0.0,0.0,0.0,0,0.26923078,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
93,5.0,12.0,4,0.025,0.0,0.0,0.0,0,0.26923078,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
93,6.0,12.0,4,0.025,0.0,0.0,0.0,0,0.26923078,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
93,7.0,12.0,4,0.025,0.0,0.0,0.0,0,0.26923078,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
94,1.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
94,2.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
94,3.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
94,4.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
94,5.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
94,6.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
94,7.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
94,8.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
94,9.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
94,10.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
94,11.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
94,12.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
94,13.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
94,14.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
94,15.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
94,16.0,12.0,4,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
95,1.0,12.0,4,0.525,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
95,2.0,12.0,4,0.525,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
95,3.0,12.0,4,0.525,0.0,0.0,2.0,0,0.02631579,0.0,,1.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
95,4.0,12.0,4,0.525,0.0,0.0,3.0,0,0.02631579,0.0,,1.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
95,5.0,12.0,4,0.525,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
95,6.0,12.0,4,0.525,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
95,7.0,12.0,4,0.525,0.0,0.0,2.0,0,0.02631579,0.0,,1.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
