,Subject,trust_group,RR,Investment
3044,RAS_025,amb,0.5,5
3045,RAS_025,amb,0.5,10
3046,RAS_025,amb,0.65,5
3047,RAS_025,amb,0.3125,4
3048,RAS_025,amb,0.357142857142857,7
3049,RAS_025,amb,0.5,2
3050,RAS_025,amb,0.5,5
3051,RAS_025,amb,0.375,8
3052,RAS_025,amb,0.5,2
3053,RAS_025,amb,0.388888888888889,9
3054,RAS_025,amb,0.5,10
3055,RAS_025,amb,0.3125,8
3056,RAS_025,amb,0.5,2
3057,RAS_025,amb,0.5,2
3058,RAS_025,amb,0.375,4
3059,RAS_025,amb,0.25,4
3060,RAS_025,amb,0.40625,8
3061,RAS_025,amb,0.5,5
3062,RAS_025,amb,0.375,8
3063,RAS_025,amb,0.5,5
3064,RAS_025,amb,0.5,2
3065,RAS_025,amb,0.5,2
3066,RAS_025,amb,0.388888888888889,9
3067,RAS_025,amb,0.375,4
3068,RAS_025,amb,0.5,2
3069,RAS_025,amb,0.25,7
3070,RAS_025,amb,0.392857142857143,7
3071,RAS_025,amb,0.416666666666667,9
3072,RAS_025,amb,0.392857142857143,7
3073,RAS_025,amb,0.361111111111111,9
3074,RAS_025,amb,0.5,2
3075,RAS_025,amb,0.4375,4
3076,RAS_025,amb,0.525,10
3077,RAS_025,amb,0.5,10
3078,RAS_025,amb,0.5,5
3079,RAS_025,amb,0.5,10
3080,RAS_025,amb,0.321428571428571,7
3081,RAS_026,amb,0.375,2
3082,RAS_026,amb,0.375,2
3083,RAS_026,amb,0.472222222222222,9
3084,RAS_026,amb,0.5,7
3085,RAS_026,amb,0.375,2
3086,RAS_026,amb,0.5,8
3087,RAS_026,amb,0.375,2
3088,RAS_026,amb,0.55,5
3089,RAS_026,amb,0.46875,8
3090,RAS_026,amb,0.375,2
3091,RAS_026,amb,0.375,2
3092,RAS_026,amb,0.375,2
3093,RAS_026,amb,0.527777777777778,9
3094,RAS_026,amb,0.5,8
3095,RAS_026,amb,0.527777777777778,9
3096,RAS_026,amb,0.375,2
3097,RAS_026,amb,0.527777777777778,9
3098,RAS_026,amb,0.464285714285714,7
3099,RAS_026,amb,0.5,4
3100,RAS_026,amb,0.4375,4
3101,RAS_026,amb,0.575,10
3102,RAS_026,amb,0.5,5
3103,RAS_026,amb,0.5,10
3104,RAS_026,amb,0.5,10
3105,RAS_026,amb,0.46875,8
3106,RAS_026,amb,0.375,2
3107,RAS_026,amb,0.4375,4
3108,RAS_026,amb,0.375,2
3109,RAS_026,amb,0.55,5
3110,RAS_026,amb,0.4375,4
3111,RAS_026,amb,0.4375,4
3112,RAS_026,amb,0.5,9
3113,RAS_026,amb,0.375,2
3114,RAS_026,amb,0.55,5
3115,RAS_026,amb,0.375,2
3116,RAS_026,amb,0.472222222222222,9
3117,RAS_026,amb,0.55,5
3118,RAS_026,amb,0.55,10
3119,RAS_026,amb,0.55,5
3120,RAS_026,amb,0.55,10
3121,RAS_026,amb,0.5,4
3122,RAS_026,amb,0.5,9
3123,RAS_026,amb,0.428571428571429,7
3124,RAS_026,amb,0.5,5
3125,RAS_026,amb,0.5,5
3126,RAS_026,amb,0.4375,4
3127,RAS_026,amb,0.428571428571429,7
3128,RAS_026,amb,0.5,9
3129,RAS_026,amb,0.55,10
3130,RAS_026,amb,0.375,2
3131,RAS_026,amb,0.375,2
3132,RAS_026,amb,0.46875,8
3133,RAS_026,amb,0.375,2
3134,RAS_026,amb,0.46875,8
3135,RAS_026,amb,0.375,2
3136,RAS_026,amb,0.428571428571429,7
3137,RAS_026,amb,0.5,9
3138,RAS_026,amb,0.46875,8
3139,RAS_026,amb,0.55,10
3140,RAS_026,amb,0.55,5
3141,RAS_026,amb,0.5,2
3142,RAS_026,amb,0.525,10
3143,RAS_026,amb,0.46875,8
3144,RAS_026,amb,0.375,2
3145,RAS_026,amb,0.5,9
3146,RAS_026,amb,0.5,5
3147,RAS_026,amb,0.375,2
3148,RAS_026,amb,0.428571428571429,7
3149,RAS_026,amb,0.4375,4
3150,RAS_026,amb,0.428571428571429,7
3151,RAS_026,amb,0.428571428571429,7
3152,RAS_026,amb,0.4375,4
3153,RAS_026,amb,0.525,10
3154,RAS_026,amb,0.428571428571429,7
3155,RAS_026,amb,0.525,10
3156,RAS_026,amb,0.375,2
3157,RAS_026,amb,0.46875,8
3158,RAS_026,amb,0.46875,8
3159,RAS_026,amb,0.5,4
3160,RAS_026,amb,0.428571428571429,7
3161,RAS_027,amb,0.125,10
3162,RAS_027,amb,0.0277777777777778,9
3163,RAS_027,amb,0.0277777777777778,9
3164,RAS_027,amb,0.125,4
3165,RAS_027,amb,0.25,2
3166,RAS_027,amb,0.0277777777777778,9
3167,RAS_027,amb,0.375,2
3168,RAS_027,amb,0.125,4
3169,RAS_027,amb,0.375,2
3170,RAS_027,amb,0.25,5
3171,RAS_027,amb,0.25,2
3172,RAS_027,amb,0,8
3173,RAS_027,amb,0.107142857142857,7
3174,RAS_027,amb,0.107142857142857,7
3175,RAS_027,amb,0.107142857142857,7
3176,RAS_027,amb,0,10
3177,RAS_027,amb,0.0625,8
3178,RAS_027,amb,0.25,2
3179,RAS_027,amb,0.25,2
3180,RAS_027,amb,0.25,5
3181,RAS_027,amb,0,2
3182,RAS_027,amb,0.0625,4
3183,RAS_027,amb,0.107142857142857,7
3184,RAS_027,amb,0.0277777777777778,9
3185,RAS_027,amb,0.25,2
3186,RAS_027,amb,0.25,5
3187,RAS_027,amb,0,10
3188,RAS_027,amb,0,2
3189,RAS_027,amb,0.15,5
3190,RAS_027,amb,0.25,2
3191,RAS_027,amb,0.0277777777777778,9
3192,RAS_027,amb,0.25,2
3193,RAS_027,amb,0,7
3194,RAS_027,amb,0.0277777777777778,9
3195,RAS_027,amb,0.25,5
3196,RAS_027,amb,0.125,2
3197,RAS_027,amb,0.25,5
3198,RAS_027,amb,0.0625,4
3199,RAS_027,amb,0.0277777777777778,9
3200,RAS_027,amb,0,2
3201,RAS_027,amb,0.0625,8
3202,RAS_027,amb,0.107142857142857,7
3203,RAS_027,amb,0,8
3204,RAS_027,amb,0,10
3205,RAS_027,amb,0.0625,8
3206,RAS_027,amb,0.0625,4
3207,RAS_027,amb,0,2
3208,RAS_027,amb,0.0625,8
3209,RAS_027,amb,0.0625,4
3210,RAS_027,amb,0,7
3211,RAS_027,amb,0.0625,4
3212,RAS_027,amb,0,10
3213,RAS_027,amb,0.0277777777777778,9
3214,RAS_027,amb,0,2
3215,RAS_027,amb,0,2
3216,RAS_027,amb,0,10
3217,RAS_027,amb,0,8
3218,RAS_027,amb,0,10
3219,RAS_027,amb,0.25,5
3220,RAS_027,amb,0,10
3221,RAS_027,amb,0.0625,4
3222,RAS_027,amb,0.025,10
3223,RAS_027,amb,0,8
3224,RAS_027,amb,0.125,2
3225,RAS_027,amb,0,8
3226,RAS_027,amb,0.15,5
3227,RAS_027,amb,0.125,2
3228,RAS_027,amb,0.025,10
3229,RAS_027,amb,0,7
3230,RAS_027,amb,0.0277777777777778,9
3231,RAS_027,amb,0,4
3232,RAS_027,amb,0.1,5
3233,RAS_027,amb,0.0625,8
3234,RAS_027,amb,0.125,2
3235,RAS_027,amb,0.107142857142857,7
3236,RAS_027,amb,0.25,5
3237,RAS_027,amb,0.107142857142857,7
3238,RAS_027,amb,0.0277777777777778,9
3239,RAS_027,amb,0.25,4
3240,RAS_027,amb,0,2
3241,RAS_028,amb,0.375,4
3242,RAS_028,amb,0.2,5
3243,RAS_028,amb,0.222222222222222,9
3244,RAS_028,amb,0.5,7
3245,RAS_028,amb,0.5,7
3246,RAS_028,amb,0.25,2
3247,RAS_028,amb,0.25,5
3248,RAS_028,amb,0.25,4
3249,RAS_028,amb,0.35,10
3250,RAS_028,amb,0.25,4
3251,RAS_028,amb,0.375,4
3252,RAS_028,amb,0.25,10
3253,RAS_028,amb,0.25,8
3254,RAS_028,amb,0.25,2
3255,RAS_028,amb,0.285714285714286,7
3256,RAS_028,amb,0.333333333333333,9
3257,RAS_028,amb,0.25,2
3258,RAS_028,amb,0.5,2
3259,RAS_028,amb,0.416666666666667,9
3260,RAS_028,amb,0.357142857142857,7
3261,RAS_028,amb,0.375,10
3262,RAS_028,amb,0.35,5
3263,RAS_028,amb,0.375,2
3264,RAS_028,amb,0.375,8
3265,RAS_028,amb,0.5,5
3266,RAS_028,amb,0.375,4
3267,RAS_028,amb,0.5,2
3268,RAS_028,amb,0.5,2
3269,RAS_028,amb,0.375,8
3270,RAS_028,amb,0.5,5
3271,RAS_028,amb,0.375,4
3272,RAS_028,amb,0.25,8
3273,RAS_028,amb,0.333333333333333,9
3274,RAS_028,amb,0.5,4
3275,RAS_028,amb,0.375,2
3276,RAS_028,amb,0.375,2
3277,RAS_028,amb,0.333333333333333,9
3278,RAS_028,amb,0.25,8
3279,RAS_028,amb,0.3,10
3280,RAS_028,amb,0.375,2
3281,RAS_028,amb,0.25,8
3282,RAS_028,amb,0.214285714285714,7
3283,RAS_028,amb,0.25,7
3284,RAS_028,amb,0.285714285714286,7
3285,RAS_028,amb,0.375,2
3286,RAS_028,amb,0.333333333333333,9
3287,RAS_028,amb,0.4,10
3288,RAS_028,amb,0.375,2
3289,RAS_028,amb,0.45,10
3290,RAS_028,amb,0.45,10
3291,RAS_028,amb,0.45,10
3292,RAS_028,amb,0.527777777777778,9
3293,RAS_028,amb,0.375,2
3294,RAS_028,amb,0.375,2
3295,RAS_028,amb,0.375,4
3296,RAS_028,amb,0.333333333333333,9
3297,RAS_028,amb,0.35,5
3298,RAS_028,amb,0.361111111111111,9
3299,RAS_028,amb,0.333333333333333,9
3300,RAS_028,amb,0.428571428571429,7
3301,RAS_028,amb,0.375,8
3302,RAS_028,amb,0.375,2
3303,RAS_028,amb,0.375,2
3304,RAS_028,amb,0.34375,8
3305,RAS_028,amb,0.4,5
3306,RAS_028,amb,0.375,2
3307,RAS_028,amb,0.3,10
3308,RAS_028,amb,0.375,4
3309,RAS_028,amb,0.375,8
3310,RAS_028,amb,0.392857142857143,7
3311,RAS_028,amb,0.375,2
3312,RAS_028,amb,0.392857142857143,7
3313,RAS_028,amb,0.5,5
3314,RAS_028,amb,0.5,4
3315,RAS_028,amb,0.5,5
3316,RAS_028,amb,0.5,10
3317,RAS_028,amb,0.35,5
3318,RAS_028,amb,0.5,2
3319,RAS_028,amb,0.625,8
3320,RAS_028,amb,0.375,2
3321,RAS_029,amb,0.2,5
3322,RAS_029,amb,0.375,2
3323,RAS_029,amb,0.25,10
3324,RAS_029,amb,0,2
3325,RAS_029,amb,0.277777777777778,9
3326,RAS_029,amb,0.25,8
3327,RAS_029,amb,0.25,10
3328,RAS_029,amb,0.25,2
3329,RAS_029,amb,0.111111111111111,9
3330,RAS_029,amb,0.25,2
3331,RAS_029,amb,0.25,5
3332,RAS_029,amb,0.25,5
3333,RAS_029,amb,0.125,2
3334,RAS_029,amb,0.0625,8
3335,RAS_029,amb,0.125,10
3336,RAS_029,amb,0.21875,8
3337,RAS_029,amb,0.142857142857143,7
3338,RAS_029,amb,0.0625,8
3339,RAS_029,amb,0.25,2
3340,RAS_029,amb,0.214285714285714,7
3341,RAS_029,amb,0.125,4
3342,RAS_029,amb,0.21875,8
3343,RAS_029,amb,0.21875,8
3344,RAS_029,amb,0.321428571428571,7
3345,RAS_029,amb,0.25,9
3346,RAS_029,amb,0.375,10
3347,RAS_029,amb,0.25,2
3348,RAS_029,amb,0.25,5
3349,RAS_029,amb,0.25,5
3350,RAS_029,amb,0.214285714285714,7
3351,RAS_029,amb,0.25,10
3352,RAS_029,amb,0.25,7
3353,RAS_029,amb,0.375,4
3354,RAS_029,amb,0.3125,4
3355,RAS_029,amb,0.28125,8
3356,RAS_029,amb,0.25,2
3357,RAS_029,amb,0.111111111111111,9
3358,RAS_029,amb,0.25,4
3359,RAS_029,amb,0.222222222222222,9
3360,RAS_029,amb,0.25,2
3361,RAS_029,amb,0.1875,4
3362,RAS_029,amb,0.178571428571429,7
3363,RAS_029,amb,0.375,2
3364,RAS_029,amb,0.277777777777778,9
3365,RAS_029,amb,0.285714285714286,7
3366,RAS_029,amb,0.25,5
3367,RAS_029,amb,0.25,2
3368,RAS_029,amb,0.194444444444444,9
3369,RAS_029,amb,0.4375,4
3370,RAS_029,amb,0.125,2
3371,RAS_029,amb,0.2,5
3372,RAS_029,amb,0.285714285714286,7
3373,RAS_029,amb,0.375,4
3374,RAS_029,amb,0.375,2
3375,RAS_029,amb,0.125,2
3376,RAS_029,amb,0.2,5
3377,RAS_029,amb,0.375,2
3378,RAS_029,amb,0.125,4
3379,RAS_029,amb,0.375,2
3380,RAS_029,amb,0.25,10
3381,RAS_029,amb,0.285714285714286,7
3382,RAS_029,amb,0.25,10
3383,RAS_029,amb,0.375,8
3384,RAS_029,amb,0.277777777777778,9
3385,RAS_029,amb,0.35,5
3386,RAS_029,amb,0.3125,4
3387,RAS_029,amb,0.285714285714286,7
3388,RAS_029,amb,0.375,2
3389,RAS_029,amb,0.25,9
3390,RAS_029,amb,0.375,4
3391,RAS_029,amb,0.25,10
3392,RAS_029,amb,0.25,8
3393,RAS_029,amb,0.361111111111111,9
3394,RAS_029,amb,0.25,10
3395,RAS_029,amb,0.375,2
3396,RAS_029,amb,0.35,5
3397,RAS_029,amb,0.375,2
3398,RAS_029,amb,0.25,10
3399,RAS_029,amb,0.375,2
3400,RAS_029,amb,0.25,8
3401,RAS_030,amb,0.3125,4
3402,RAS_030,amb,0.5,8
3403,RAS_030,amb,0.35,10
3404,RAS_030,amb,0.4375,8
3405,RAS_030,amb,0.5,2
3406,RAS_030,amb,0.333333333333333,9
3407,RAS_030,amb,0.5,8
3408,RAS_030,amb,0.375,4
3409,RAS_030,amb,0.5,2
3410,RAS_030,amb,0.5,5
3411,RAS_030,amb,0.575,10
3412,RAS_030,amb,0.285714285714286,7
3413,RAS_030,amb,0.5,8
3414,RAS_030,amb,0.4375,8
3415,RAS_030,amb,0.45,5
3416,RAS_030,amb,0.35,5
3417,RAS_030,amb,0.375,2
3418,RAS_030,amb,0.3,10
3419,RAS_030,amb,0.625,2
3420,RAS_030,amb,0.5,8
3421,RAS_030,amb,0.375,2
3422,RAS_030,amb,0.425,10
3423,RAS_030,amb,0.5,5
3424,RAS_030,amb,0.4,5
3425,RAS_030,amb,0.607142857142857,7
3426,RAS_030,amb,0.375,2
3427,RAS_030,amb,0.5,5
3428,RAS_030,amb,0.5,5
3429,RAS_030,amb,0.25,2
3430,RAS_030,amb,0.4375,4
3431,RAS_030,amb,0.375,2
3432,RAS_030,amb,0.4375,4
3433,RAS_030,amb,0.34375,8
3434,RAS_030,amb,0.40625,8
3435,RAS_030,amb,0.428571428571429,7
3436,RAS_030,amb,0.375,2
3437,RAS_030,amb,0.35,5
3438,RAS_030,amb,0.375,10
3439,RAS_030,amb,0.392857142857143,7
3440,RAS_030,amb,0.25,2
3441,RAS_030,amb,0.25,5
3442,RAS_030,amb,0.428571428571429,7
3443,RAS_030,amb,0.5,4
3444,RAS_030,amb,0.25,2
3445,RAS_030,amb,0.428571428571429,7
3446,RAS_030,amb,0.375,4
3447,RAS_030,amb,0.475,10
3448,RAS_030,amb,0.4,10
3449,RAS_030,amb,0.464285714285714,7
3450,RAS_030,amb,0.25,2
3451,RAS_030,amb,0.5,10
3452,RAS_030,amb,0.375,2
3453,RAS_030,amb,0.3,10
3454,RAS_030,amb,0.25,5
3455,RAS_030,amb,0.277777777777778,9
3456,RAS_030,amb,0.428571428571429,7
3457,RAS_030,amb,0.25,2
3458,RAS_030,amb,0.444444444444444,9
3459,RAS_030,amb,0.464285714285714,7
3460,RAS_030,amb,0.472222222222222,9
3461,RAS_030,amb,0.3125,4
3462,RAS_030,amb,0.21875,8
3463,RAS_030,amb,0.375,4
3464,RAS_030,amb,0.375,10
3465,RAS_030,amb,0.444444444444444,9
3466,RAS_030,amb,0.625,2
3467,RAS_030,amb,0.305555555555556,9
3468,RAS_030,amb,0.25,2
3469,RAS_030,amb,0.375,2
3470,RAS_030,amb,0.3125,4
3471,RAS_030,amb,0.388888888888889,9
3472,RAS_030,amb,0.472222222222222,9
3473,RAS_030,amb,0.416666666666667,9
3474,RAS_030,amb,0.25,2
3475,RAS_030,amb,0.4375,8
3476,RAS_030,amb,0.25,2
3477,RAS_030,amb,0.4375,4
3478,RAS_030,amb,0.277777777777778,9
3479,RAS_030,amb,0.25,2
3480,RAS_030,amb,0.214285714285714,7
3481,RAS_031,amb,0.5,7
3482,RAS_031,amb,0.1,5
3483,RAS_031,amb,0.3125,4
3484,RAS_031,amb,0.125,2
3485,RAS_031,amb,0.375,8
3486,RAS_031,amb,0.416666666666667,9
3487,RAS_031,amb,0.5,8
3488,RAS_031,amb,0.5,5
3489,RAS_031,amb,0.3125,4
3490,RAS_031,amb,0.25,2
3491,RAS_031,amb,0.361111111111111,9
3492,RAS_031,amb,0.527777777777778,9
3493,RAS_031,amb,0.285714285714286,7
3494,RAS_031,amb,0.357142857142857,7
3495,RAS_031,amb,0,7
3496,RAS_031,amb,0.125,2
3497,RAS_031,amb,0.125,2
3498,RAS_031,amb,0.125,2
3499,RAS_031,amb,0.45,5
3500,RAS_031,amb,0.45,5
3501,RAS_031,amb,0.3125,8
3502,RAS_031,amb,0.425,10
3503,RAS_031,amb,0.375,4
3504,RAS_031,amb,0.357142857142857,7
3505,RAS_031,amb,0.125,2
3506,RAS_031,amb,0.125,2
3507,RAS_031,amb,0.428571428571429,7
3508,RAS_031,amb,0.4375,4
3509,RAS_031,amb,0.416666666666667,9
3510,RAS_031,amb,0.125,2
3511,RAS_031,amb,0.4375,4
3512,RAS_031,amb,0.416666666666667,9
3513,RAS_031,amb,0.375,4
3514,RAS_031,amb,0.125,2
3515,RAS_031,amb,0.375,10
3516,RAS_031,amb,0.416666666666667,9
3517,RAS_031,amb,0.125,2
3518,RAS_031,amb,0.125,2
3519,RAS_031,amb,0.125,2
3520,RAS_031,amb,0.583333333333333,9
3521,RAS_031,amb,0.464285714285714,7
3522,RAS_031,amb,0.3125,8
3523,RAS_031,amb,0.375,4
3524,RAS_031,amb,0.125,2
3525,RAS_031,amb,0.375,10
3526,RAS_031,amb,0.464285714285714,7
3527,RAS_031,amb,0.416666666666667,9
3528,RAS_031,amb,0.35,10
3529,RAS_031,amb,0.25,10
3530,RAS_031,amb,0.4375,4
3531,RAS_031,amb,0.4375,4
3532,RAS_031,amb,0.464285714285714,7
3533,RAS_031,amb,0.4,5
3534,RAS_031,amb,0.125,2
3535,RAS_031,amb,0.125,2
3536,RAS_031,amb,0.45,5
3537,RAS_031,amb,0.4,5
3538,RAS_031,amb,0.475,10
3539,RAS_031,amb,0.475,10
3540,RAS_031,amb,0.40625,8
3541,RAS_031,amb,0.4,5
3542,RAS_031,amb,0.4,5
3543,RAS_031,amb,0.375,10
3544,RAS_031,amb,0.125,2
3545,RAS_031,amb,0.4,5
3546,RAS_031,amb,0.46875,8
3547,RAS_031,amb,0.416666666666667,9
3548,RAS_031,amb,0.125,2
3549,RAS_031,amb,0.125,2
3550,RAS_031,amb,0.46875,8
3551,RAS_031,amb,0.4375,4
3552,RAS_031,amb,0.125,2
3553,RAS_031,amb,0.125,2
3554,RAS_031,amb,0.416666666666667,9
3555,RAS_031,amb,0.357142857142857,7
3556,RAS_031,amb,0.4375,8
3557,RAS_031,amb,0.375,10
3558,RAS_031,amb,0.34375,8
3559,RAS_031,amb,0.475,10
3560,RAS_031,amb,0.4375,8
3561,RAS_032,amb,0.5,4
3562,RAS_032,amb,0.5,5
3563,RAS_032,amb,0.5,2
3564,RAS_032,amb,0.5,7
3565,RAS_032,amb,0.5,4
3566,RAS_032,amb,0.5,10
3567,RAS_032,amb,0.5,4
3568,RAS_032,amb,0.5,10
3569,RAS_032,amb,0.5,2
3570,RAS_032,amb,0.5,2
3571,RAS_032,amb,0.5,8
3572,RAS_032,amb,0.5,2
3573,RAS_032,amb,0.5,9
3574,RAS_032,amb,0.5,4
3575,RAS_032,amb,0.5,9
3576,RAS_032,amb,0.5,7
3577,RAS_032,amb,0.5,9
3578,RAS_032,amb,0.5,9
3579,RAS_032,amb,0.5,2
3580,RAS_032,amb,0.5,5
3581,RAS_032,amb,0.5,10
3582,RAS_032,amb,0.5,10
3583,RAS_032,amb,0.5,9
3584,RAS_032,amb,0.5,2
3585,RAS_032,amb,0.5,2
3586,RAS_032,amb,0.5,2
3587,RAS_032,amb,0.5,8
3588,RAS_032,amb,0.5,8
3589,RAS_032,amb,0.5,8
3590,RAS_032,amb,0.5,5
3591,RAS_032,amb,0.55,10
3592,RAS_032,amb,0.5,10
3593,RAS_032,amb,0.5,7
3594,RAS_032,amb,0.5,8
3595,RAS_032,amb,0.5,10
3596,RAS_032,amb,0.5,5
3597,RAS_032,amb,0.5,7
3598,RAS_032,amb,0.5,9
3599,RAS_032,amb,0.5,2
3600,RAS_032,amb,0.5,2
3601,RAS_032,amb,0.5,9
3602,RAS_032,amb,0.5,2
3603,RAS_032,amb,0.5,2
3604,RAS_032,amb,0.5,5
3605,RAS_032,amb,0.5,8
3606,RAS_032,amb,0.5,10
3607,RAS_032,amb,0.5,4
3608,RAS_032,amb,0.5,4
3609,RAS_032,amb,0.5,9
3610,RAS_032,amb,0.5,10
3611,RAS_032,amb,0.5,4
3612,RAS_032,amb,0.5,9
3613,RAS_032,amb,0.5,5
3614,RAS_032,amb,0.5,2
3615,RAS_032,amb,0.5,2
3616,RAS_032,amb,0.5,5
3617,RAS_032,amb,0.5,10
3618,RAS_032,amb,0.5,4
3619,RAS_032,amb,0.5,2
3620,RAS_032,amb,0.5,5
3621,RAS_032,amb,0.5,9
3622,RAS_032,amb,0.5625,8
3623,RAS_032,amb,0.5,5
3624,RAS_032,amb,0.5,7
3625,RAS_032,amb,0.5,7
3626,RAS_032,amb,0.5,2
3627,RAS_032,amb,0.5,2
3628,RAS_032,amb,0.5,5
3629,RAS_032,amb,0.5,7
3630,RAS_032,amb,0.5,7
3631,RAS_032,amb,0.571428571428571,7
3632,RAS_032,amb,0.5,4
3633,RAS_032,amb,0.5,8
3634,RAS_032,amb,0.5,8
3635,RAS_032,amb,0.5,2
3636,RAS_032,amb,0.5,7
3637,RAS_032,amb,0.5,8
3638,RAS_032,amb,0.5,4
3639,RAS_032,amb,0.5,2
3640,RAS_032,amb,0.5,2
3641,RAS_033,amb,0.5,5
3642,RAS_033,amb,0.3125,4
3643,RAS_033,amb,0.5,10
3644,RAS_033,amb,0.25,4
3645,RAS_033,amb,0.34375,8
3646,RAS_033,amb,0.5,5
3647,RAS_033,amb,0.357142857142857,7
3648,RAS_033,amb,0.5,2
3649,RAS_033,amb,0.375,2
3650,RAS_033,amb,0.357142857142857,7
3651,RAS_033,amb,0.357142857142857,7
3652,RAS_033,amb,0.5,10
3653,RAS_033,amb,0.357142857142857,7
3654,RAS_033,amb,0.25,2
3655,RAS_033,amb,0.416666666666667,9
3656,RAS_033,amb,0.375,2
3657,RAS_033,amb,0.5,5
3658,RAS_033,amb,0.25,4
3659,RAS_033,amb,0.425,10
3660,RAS_033,amb,0.25,2
3661,RAS_033,amb,0.4375,4
3662,RAS_033,amb,0.4375,4
3663,RAS_033,amb,0.444444444444444,9
3664,RAS_033,amb,0.375,2
3665,RAS_033,amb,0.472222222222222,9
3666,RAS_033,amb,0.375,2
3667,RAS_033,amb,0.45,5
3668,RAS_033,amb,0.472222222222222,9
3669,RAS_033,amb,0.285714285714286,7
3670,RAS_033,amb,0.25,2
3671,RAS_033,amb,0.285714285714286,7
3672,RAS_033,amb,0.5,5
3673,RAS_033,amb,0.45,10
3674,RAS_033,amb,0.40625,8
3675,RAS_033,amb,0.25,4
3676,RAS_033,amb,0.46875,8
3677,RAS_033,amb,0.5,5
3678,RAS_033,amb,0.4375,8
3679,RAS_033,amb,0.5,10
3680,RAS_033,amb,0.444444444444444,9
3681,RAS_033,amb,0.34375,8
3682,RAS_033,amb,0.3125,4
3683,RAS_033,amb,0.25,2
3684,RAS_033,amb,0.375,2
3685,RAS_033,amb,0.464285714285714,7
3686,RAS_033,amb,0.375,2
3687,RAS_033,amb,0.5,10
3688,RAS_033,amb,0.5,10
3689,RAS_033,amb,0.375,2
3690,RAS_033,amb,0.5,5
3691,RAS_033,amb,0.375,2
3692,RAS_033,amb,0.375,2
3693,RAS_033,amb,0.285714285714286,7
3694,RAS_033,amb,0.5,5
3695,RAS_033,amb,0.375,2
3696,RAS_033,amb,0.321428571428571,7
3697,RAS_033,amb,0.375,2
3698,RAS_033,amb,0.5,10
3699,RAS_033,amb,0.416666666666667,9
3700,RAS_033,amb,0.375,4
3701,RAS_033,amb,0.333333333333333,9
3702,RAS_033,amb,0.4375,4
3703,RAS_033,amb,0.444444444444444,9
3704,RAS_033,amb,0.46875,8
3705,RAS_033,amb,0.375,2
3706,RAS_033,amb,0.4375,8
3707,RAS_033,amb,0.357142857142857,7
3708,RAS_033,amb,0.5,5
3709,RAS_033,amb,0.472222222222222,9
3710,RAS_033,amb,0.4375,8
3711,RAS_033,amb,0.375,4
3712,RAS_033,amb,0.5,10
3713,RAS_033,amb,0.388888888888889,9
3714,RAS_033,amb,0.5,5
3715,RAS_033,amb,0.5,10
3716,RAS_033,amb,0.375,2
3717,RAS_033,amb,0.375,2
3718,RAS_033,amb,0.4375,8
3719,RAS_033,amb,0.4375,8
3720,RAS_033,amb,0.375,2
3721,RAS_034,amb,0.25,2
3722,RAS_034,amb,0.305555555555556,9
3723,RAS_034,amb,0.3125,4
3724,RAS_034,amb,0.285714285714286,7
3725,RAS_034,amb,0.25,4
3726,RAS_034,amb,0.25,2
3727,RAS_034,amb,0.285714285714286,7
3728,RAS_034,amb,0.25,2
3729,RAS_034,amb,0.25,2
3730,RAS_034,amb,0.25,10
3731,RAS_034,amb,0.25,5
3732,RAS_034,amb,0.25,5
3733,RAS_034,amb,0.138888888888889,9
3734,RAS_034,amb,0.222222222222222,9
3735,RAS_034,amb,0.25,9
3736,RAS_034,amb,0.25,5
3737,RAS_034,amb,0.25,2
3738,RAS_034,amb,0.2,10
3739,RAS_034,amb,0.25,5
3740,RAS_034,amb,0.25,5
3741,RAS_034,amb,0.21875,8
3742,RAS_034,amb,0.21875,8
3743,RAS_034,amb,0.25,2
3744,RAS_034,amb,0.21875,8
3745,RAS_034,amb,0.25,5
3746,RAS_034,amb,0.25,9
3747,RAS_034,amb,0.375,4
3748,RAS_034,amb,0.222222222222222,9
3749,RAS_034,amb,0.375,4
3750,RAS_034,amb,0.285714285714286,7
3751,RAS_034,amb,0.222222222222222,9
3752,RAS_034,amb,0.2,10
3753,RAS_034,amb,0.25,2
3754,RAS_034,amb,0.21875,8
3755,RAS_034,amb,0.25,9
3756,RAS_034,amb,0.21875,8
3757,RAS_034,amb,0.25,2
3758,RAS_034,amb,0.25,7
3759,RAS_034,amb,0.21875,8
3760,RAS_034,amb,0.3,5
3761,RAS_034,amb,0.25,10
3762,RAS_034,amb,0.25,2
3763,RAS_034,amb,0.25,2
3764,RAS_034,amb,0.25,10
3765,RAS_034,amb,0.25,7
3766,RAS_034,amb,0.25,2
3767,RAS_034,amb,0.285714285714286,7
3768,RAS_034,amb,0.3125,4
3769,RAS_034,amb,0.25,2
3770,RAS_034,amb,0.25,10
3771,RAS_034,amb,0.28125,8
3772,RAS_034,amb,0.25,5
3773,RAS_034,amb,0.25,7
3774,RAS_034,amb,0.25,2
3775,RAS_034,amb,0.3,5
3776,RAS_034,amb,0.285714285714286,7
3777,RAS_034,amb,0.275,10
3778,RAS_034,amb,0.275,10
3779,RAS_034,amb,0.3,5
3780,RAS_034,amb,0.25,4
3781,RAS_034,amb,0.166666666666667,9
3782,RAS_034,amb,0.25,8
3783,RAS_034,amb,0.3125,4
3784,RAS_034,amb,0.275,10
3785,RAS_034,amb,0.25,2
